Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,DTI_Ratio
31,24772.0,27276.0,334.0,39,Female,Masters,Houston,Self-Employed,0,1.1010374197715254
44,59858.0,22730.0,712.0,28,Female,Bachelors,San Francisco,Self-Employed,1,0.3797256887017825
35,47911.0,35026.0,663.0,4,Male,Masters,Chicago,Self-Employed,1,0.7310485890799799
45,72688.0,17439.0,609.0,2,Male,Bachelors,San Francisco,Self-Employed,1,0.23991250395520644
68,33027.0,23978.0,578.0,9,Female,Unknown,Chicago,Unemployed,0,0.7259900690323362
64,41538.0,30444.0,451.0,30,Male,Bachelors,New York,Self-Employed,0,0.7329016105346783
64,44444.0,15529.0,526.0,10,Female,High School,Houston,Self-Employed,0,0.34939813252334345
21,47712.0,28003.0,542.0,16,Female,PhD,New York,Self-Employed,0,0.5869050363632553
24,44810.0,19851.0,309.0,39,Male,Masters,Chicago,Unemployed,0,0.44299390774586594
62,45100.0,10121.0,579.0,7,Female,Bachelors,San Francisco,Self-Employed,0,0.22440744107669452
52,44854.0,8387.0,347.0,1,Female,Masters,Houston,Unemployed,0,0.18698026975810947
65,18932.0,19273.0,503.0,3,Male,Bachelors,Houston,Salaried,1,1.017958062641948
26,64900.0,27927.0,456.0,15,Male,Bachelors,San Francisco,Unemployed,0,0.4303015361858831
25,92917.0,3368.0,325.0,20,Female,Masters,New York,Self-Employed,0,0.03624701349577046
69,54474.0,21604.0,720.0,4,Female,PhD,New York,Unemployed,0,0.3965855897200551
62,32964.0,27139.0,563.0,34,Female,Bachelors,New York,Self-Employed,0,0.8232671014712574
34,34482.0,9776.0,828.0,13,Male,High School,New York,Unemployed,0,0.2835020154858916
34,59198.0,14928.0,769.0,14,Female,Masters,Houston,Unemployed,0,0.2521664217300968
66,55782.0,24579.0,553.0,5,Female,High School,Chicago,Salaried,0,0.4406181094598713
50,45736.0,26788.0,845.0,15,Female,Bachelors,San Francisco,Unemployed,0,0.5856964820604762
49,61301.0,32833.0,446.0,22,Male,Bachelors,Chicago,Salaried,0,0.5355942709862648
25,19042.0,15309.0,625.0,30,Female,Masters,Chicago,Salaried,0,0.8039174499816205
36,61311.0,13475.0,637.0,11,Female,PhD,New York,Unemployed,0,0.21977753131524008
55,49488.0,33221.0,417.0,18,Male,High School,Chicago,Unemployed,0,0.6712804865727737
20,35061.0,13960.0,464.0,11,Male,PhD,New York,Unemployed,0,0.39815184530260683
22,28500.0,24058.0,849.0,12,Female,Unknown,New York,Salaried,1,0.8441107329567383
30,51820.0,37465.0,497.0,1,Male,PhD,Chicago,Self-Employed,0,0.7229694525385462
64,71109.0,26022.0,673.0,19,Female,Masters,San Francisco,Self-Employed,1,0.36594009281395024
63,46579.0,26266.0,428.0,30,Female,High School,Chicago,Salaried,0,0.5638900815800773
48,49488.0,30225.0,713.0,8,Male,Masters,Chicago,Salaried,1,0.6107417810018388
33,52869.0,24199.0,679.0,20,Female,PhD,Houston,Unemployed,0,0.4577075846415737
67,77313.0,26305.0,300.0,7,Female,PhD,New York,Unemployed,0,0.34023592104922784
49,56469.0,17259.0,466.0,38,Female,PhD,Houston,Self-Employed,0,0.3056313086594652
39,58091.0,29280.0,315.0,36,Female,Masters,San Francisco,Self-Employed,0,0.5040280933691386
46,68342.0,23308.0,411.0,28,Female,Bachelors,Chicago,Self-Employed,0,0.3410444376161421
39,49488.0,8175.0,667.0,18,Male,Bachelors,Houston,Unemployed,0,0.16518822364565863
60,38285.0,21944.0,401.0,34,Female,High School,Houston,Unemployed,0,0.5731599017917777
20,23832.0,2643.0,705.0,37,Female,Masters,Chicago,Salaried,0,0.11089665589728527
27,36175.0,25711.0,806.0,25,Male,Masters,Chicago,Unemployed,0,0.7107198142414861
59,33429.0,18132.0,339.0,10,Male,Masters,New York,Self-Employed,0,0.5423870774753216
38,59890.0,35244.0,847.0,35,Male,PhD,New York,Salaried,1,0.5884690521113356
33,61975.0,23917.0,680.0,34,Male,Masters,Houston,Unemployed,0,0.3859074480444043
29,52634.0,27393.0,815.0,3,Male,Bachelors,Chicago,Self-Employed,1,0.5204331718438302
19,30970.0,11606.0,796.0,2,Male,High School,New York,Unemployed,0,0.37473765780891805
58,76799.0,25477.0,580.0,11,Male,Unknown,New York,Salaried,0,0.33173177083333333
41,43757.0,14875.0,650.0,31,Male,Masters,San Francisco,Unemployed,0,0.33993783993783994
52,59052.0,28724.0,633.0,25,Female,High School,Houston,Self-Employed,1,0.4864105125903849
47,50740.0,11053.0,823.0,12,Female,High School,Houston,Salaried,1,0.2178317337064701
47,53130.0,20878.0,582.0,37,Male,Masters,Houston,Self-Employed,0,0.3929532664546122
64,58523.0,10737.0,618.0,28,Female,Masters,Chicago,Salaried,1,0.18346319458683616
52,39560.0,21006.0,713.0,18,Female,Bachelors,San Francisco,Unemployed,0,0.5309774778190642
36,69581.0,36180.0,313.0,34,Female,Bachelors,New York,Unemployed,0,0.5199620591532292
67,26307.0,25770.0,355.0,26,Female,PhD,San Francisco,Self-Employed,0,0.9795499467842481
25,34422.0,19739.0,702.0,30,Female,PhD,New York,Unemployed,0,0.5734247450832293
43,69386.0,303.0,641.0,2,Male,PhD,New York,Salaried,1,0.004366812227074236
66,49488.0,15715.0,498.0,34,Male,Masters,San Francisco,Unemployed,0,0.31754531309988077
57,49488.0,23797.0,591.0,23,Female,Masters,Houston,Unemployed,0,0.48085433126553373
24,51025.0,15913.0,740.0,6,Male,PhD,Chicago,Unemployed,0,0.31186062007603965
47,75506.0,31417.0,377.0,34,Female,PhD,San Francisco,Unemployed,0,0.4160806282861192
24,22138.0,20572.0,411.0,20,Female,Bachelors,Houston,Unemployed,0,0.9292199286327296
20,28797.0,28629.0,834.0,0,Female,PhD,Houston,Unemployed,0,0.9941315369122856
18,63433.0,21639.0,674.0,5,Male,PhD,Chicago,Unemployed,0,0.3411262099189709
53,23894.0,17792.0,415.0,38,Female,High School,Chicago,Unemployed,0,0.744590918602218
42,47039.0,16229.0,441.0,33,Female,PhD,Houston,Self-Employed,0,0.3450042517006803
54,67508.0,11903.0,496.0,17,Female,High School,Chicago,Self-Employed,0,0.17631723177650388
18,57518.0,28773.0,839.0,24,Male,PhD,Houston,Unemployed,0,0.5002347050539822
32,50166.0,16576.0,598.0,14,Female,High School,New York,Self-Employed,0,0.3304164091932944
54,43263.0,24178.0,375.0,31,Male,PhD,Chicago,Unemployed,0,0.5588480029585798
30,53033.0,15794.0,829.0,17,Female,Bachelors,New York,Unemployed,0,0.2978089527472942
57,58659.0,11336.0,579.0,30,Female,Masters,Chicago,Unemployed,0,0.19324923286737128
25,40087.0,24441.0,778.0,28,Female,High School,Houston,Self-Employed,1,0.609683695869088
22,55576.0,14026.0,767.0,14,Male,Masters,Houston,Salaried,1,0.25237058495420767
26,66176.0,16796.0,591.0,22,Female,Bachelors,Houston,Unemployed,0,0.2538041917886879
18,46663.0,10010.0,424.0,37,Female,PhD,Houston,Unemployed,0,0.21451225784330533
53,51022.0,16055.0,818.0,10,Female,PhD,Houston,Salaried,1,0.3146620151696294
52,57257.0,20193.0,322.0,14,Female,Bachelors,Houston,Self-Employed,0,0.3526668762443676
19,58270.0,17700.0,461.0,22,Female,Masters,Chicago,Salaried,0,0.3037531533696007
57,63177.0,26546.0,805.0,2,Female,Masters,Chicago,Unemployed,0,0.42017791003197313
40,34784.0,21164.0,320.0,18,Male,Masters,New York,Salaried,0,0.6084231709070002
26,42066.0,44699.0,763.0,0,Female,Masters,San Francisco,Unemployed,0,1.062566857631873
51,42622.0,23394.0,782.0,23,Male,High School,Chicago,Self-Employed,1,0.5488585974708491
63,36441.0,6116.0,801.0,10,Female,Masters,Chicago,Self-Employed,0,0.16782832994896
31,23024.0,18297.0,608.0,29,Male,High School,San Francisco,Self-Employed,0,0.7946579804560261
21,1183.0,18990.0,502.0,10,Female,Bachelors,San Francisco,Unemployed,0,16.03885135135135
47,67932.0,15091.0,715.0,38,Male,PhD,New York,Self-Employed,1,0.22214534909396022
48,26692.0,20581.0,441.0,0,Female,High School,New York,Salaried,0,0.7710261117146817
55,73498.0,14853.0,406.0,11,Male,Masters,Houston,Self-Employed,0,0.20208438210043675
28,49488.0,22663.0,828.0,3,Female,PhD,New York,Unemployed,0,0.45794014831578733
52,43915.0,4730.0,836.0,24,Male,High School,New York,Salaried,1,0.1077056198196557
25,59246.0,29153.0,590.0,7,Female,PhD,San Francisco,Salaried,0,0.49205866963728123
20,56377.0,7374.0,610.0,14,Female,Bachelors,Chicago,Salaried,1,0.13079570045053035
31,33473.0,17892.0,684.0,29,Female,Masters,Houston,Salaried,0,0.534504391468005
30,49775.0,14138.0,352.0,39,Male,Bachelors,New York,Unemployed,0,0.28403246544519445
62,35302.0,22447.0,482.0,31,Male,PhD,San Francisco,Self-Employed,0,0.6358383140243039
49,59812.0,18534.0,668.0,34,Male,Bachelors,Houston,Salaried,1,0.3098657482487085
51,39272.0,22013.0,312.0,20,Female,Masters,Houston,Self-Employed,0,0.5605123112570978
62,48551.0,28890.0,459.0,30,Male,High School,San Francisco,Self-Employed,0,0.5950321304992585
36,47903.0,26149.0,583.0,35,Female,Bachelors,New York,Self-Employed,0,0.5458625584502338
55,49488.0,20290.0,586.0,26,Female,Masters,New York,Self-Employed,0,0.40999009880983656
33,74938.0,23676.0,307.0,7,Female,PhD,New York,Unemployed,0,0.31593696206247746
19,46386.0,35680.0,371.0,22,Female,Bachelors,New York,Salaried,0,0.7691810205445491
57,68269.0,26434.0,397.0,22,Female,High School,Houston,Salaried,0,0.3871978907279918
34,57200.0,17652.0,386.0,32,Female,Bachelors,Chicago,Self-Employed,0,0.30859600356637124
51,71276.0,30223.0,400.0,12,Female,PhD,Houston,Salaried,0,0.4240217742048627
59,44923.0,23130.0,580.0,38,Male,PhD,Houston,Self-Employed,0,0.5148695574748464
33,60442.0,12298.0,588.0,34,Male,PhD,San Francisco,Unemployed,0,0.20346442102476714
55,49111.0,18554.0,579.0,15,Female,Bachelors,Houston,Salaried,0,0.37778954227072814
19,5159.0,8222.0,579.0,11,Female,Bachelors,New York,Self-Employed,0,1.5934108527131783
19,33652.0,1720.0,749.0,30,Male,Bachelors,San Francisco,Salaried,0,0.05110985647639141
43,58736.0,12408.0,667.0,4,Female,High School,San Francisco,Self-Employed,0,0.2112467439603657
30,57744.0,20981.0,729.0,39,Male,Masters,San Francisco,Salaried,1,0.36333881721361155
64,30575.0,21004.0,395.0,24,Female,Bachelors,San Francisco,Unemployed,0,0.6869440083725799
48,53306.0,8707.0,560.0,20,Female,High School,San Francisco,Salaried,0,0.16333689759318665
51,57549.0,970.0,811.0,2,Male,PhD,New York,Unemployed,0,0.01685490877497828
56,49480.0,31766.0,420.0,9,Male,Bachelors,Chicago,Unemployed,0,0.6419837917584528
20,60932.0,20762.0,665.0,22,Female,Bachelors,Chicago,Self-Employed,1,0.34073490555199976
25,58888.0,32446.0,631.0,16,Female,Bachelors,San Francisco,Self-Employed,1,0.5509687717570344
40,49473.0,31989.0,351.0,34,Male,High School,Chicago,Salaried,0,0.646582043093342
31,42338.0,25878.0,695.0,24,Male,Bachelors,Houston,Unemployed,0,0.6112095231346985
44,65638.0,20473.0,617.0,1,Male,Bachelors,Chicago,Self-Employed,1,0.3119029845061625
46,56947.0,16819.0,576.0,26,Female,Masters,Houston,Unemployed,0,0.2953396080634965
56,29279.0,25749.0,493.0,8,Male,High School,New York,Unemployed,0,0.879405737704918
56,53313.0,18721.0,320.0,3,Female,Masters,San Francisco,Unemployed,0,0.35114604043965936
18,32735.0,15283.0,698.0,25,Male,Masters,Houston,Salaried,0,0.4668560606060606
34,35531.0,3217.0,501.0,31,Male,Masters,New York,Unemployed,0,0.0905381064955533
58,40221.0,19335.0,765.0,28,Male,Masters,New York,Unemployed,0,0.4807070757297002
47,50673.0,28773.0,450.0,21,Male,PhD,San Francisco,Salaried,0,0.5678059754509216
30,55617.0,30075.0,458.0,12,Female,Bachelors,Chicago,Salaried,0,0.540742205760725
38,43866.0,20426.0,609.0,22,Female,Masters,New York,Self-Employed,1,0.46563475961428863
36,44522.0,12890.0,803.0,30,Male,High School,Chicago,Unemployed,0,0.2895132852682883
36,42451.0,27222.0,325.0,35,Female,Bachelors,Chicago,Unemployed,0,0.6412418731744087
42,65713.0,19877.0,365.0,39,Female,Masters,Chicago,Salaried,0,0.3024774020756612
39,7206.0,17075.0,562.0,30,Female,Masters,Houston,Salaried,0,2.3692243652004996
48,45370.0,8353.0,771.0,14,Male,High School,Chicago,Self-Employed,1,0.18410438385753014
34,73175.0,36830.0,579.0,13,Male,PhD,Chicago,Salaried,0,0.5033070952224773
40,57758.0,25907.0,453.0,34,Female,High School,New York,Salaried,0,0.4485361588670164
49,69003.0,26770.0,642.0,23,Male,PhD,San Francisco,Salaried,1,0.38794852472320446
27,19486.0,13098.0,712.0,29,Male,PhD,Houston,Salaried,0,0.6721404012931698
27,31366.0,20638.0,483.0,29,Male,PhD,Chicago,Self-Employed,0,0.6579526253706124
53,57711.0,19348.0,493.0,26,Male,Masters,San Francisco,Unemployed,0,0.3352509010257832
25,73259.0,26257.0,301.0,39,Female,Masters,Chicago,Unemployed,0,0.35840840840840843
69,32881.0,30878.0,579.0,13,Female,PhD,Chicago,Unemployed,1,0.9390548020193419
37,44184.0,8526.0,782.0,10,Male,PhD,New York,Unemployed,0,0.1929614122439742
49,56022.0,11403.0,331.0,25,Female,Masters,San Francisco,Unemployed,0,0.20354140263820217
67,28213.0,25166.0,314.0,20,Female,PhD,New York,Salaried,0,0.891968526263557
31,57825.0,15936.0,617.0,8,Female,Masters,New York,Unemployed,0,0.2755853768201155
67,9865.0,26519.0,542.0,0,Female,PhD,Chicago,Salaried,0,2.6879181025744985
45,57384.0,17016.0,316.0,5,Female,Masters,Chicago,Unemployed,0,0.2965234817461009
63,35074.0,10010.0,833.0,0,Male,High School,Chicago,Unemployed,0,0.28538845331432644
69,43286.0,5925.0,380.0,21,Female,PhD,San Francisco,Salaried,0,0.13687712246170905
41,59778.0,23873.0,735.0,12,Female,PhD,San Francisco,Unemployed,0,0.39935428829522074
32,56709.0,24069.0,307.0,37,Male,High School,San Francisco,Salaried,0,0.42442250044083935
39,49880.0,27762.0,586.0,39,Male,Bachelors,San Francisco,Self-Employed,0,0.5565646238046551
47,64536.0,22623.0,485.0,30,Male,Unknown,Chicago,Self-Employed,0,0.35054309930737404
21,24497.0,0.0,823.0,14,Female,Bachelors,Chicago,Self-Employed,0,0.0
30,53066.0,24027.0,579.0,1,Female,High School,New York,Unemployed,0,0.4527672564870824
40,38147.0,8340.0,765.0,30,Male,PhD,Chicago,Unemployed,0,0.2186222082415854
25,63770.0,5058.0,382.0,25,Female,Bachelors,San Francisco,Unemployed,0,0.07931504916027661
35,60306.0,4095.0,782.0,1,Male,PhD,Houston,Unemployed,0,0.06790256520801898
29,60850.0,3358.0,624.0,10,Male,PhD,Chicago,Salaried,1,0.055183973969203465
48,74681.0,22232.0,718.0,32,Female,Masters,San Francisco,Self-Employed,1,0.29768886746471707
31,66895.0,14151.0,350.0,17,Male,Unknown,New York,Salaried,0,0.2115373116479311
51,47639.0,7847.0,326.0,20,Female,Masters,Chicago,Self-Employed,0,0.16471452560873215
35,49981.0,20185.0,844.0,30,Male,Masters,Houston,Self-Employed,1,0.4038453843383618
51,59014.0,11153.0,361.0,25,Male,Bachelors,San Francisco,Salaried,0,0.18898585105481658
28,52043.0,27849.0,470.0,29,Male,Bachelors,Chicago,Salaried,0,0.5351049112289601
58,60578.0,31602.0,585.0,38,Female,Masters,San Francisco,Salaried,0,0.5216659238349923
29,16545.0,18259.0,416.0,20,Male,PhD,Houston,Self-Employed,0,1.1035295539707481
66,78212.0,31018.0,303.0,15,Male,Unknown,Houston,Salaried,0,0.3965836881336862
32,50915.0,31005.0,579.0,6,Male,High School,New York,Unemployed,0,0.6089441432948386
48,25663.0,20677.0,359.0,21,Female,PhD,Houston,Salaried,0,0.8056811097256857
66,36293.0,33868.0,801.0,6,Female,Bachelors,Chicago,Self-Employed,0,0.9331569956466633
46,18060.0,15027.0,528.0,1,Female,Bachelors,Houston,Self-Employed,0,0.8320137312441171
43,33646.0,4358.0,399.0,36,Female,High School,Chicago,Salaried,0,0.12952120545665288
35,47866.0,7565.0,418.0,13,Female,Bachelors,Chicago,Salaried,0,0.15804207491591285
49,72721.0,14659.0,368.0,7,Male,Masters,San Francisco,Self-Employed,0,0.20157586425015814
39,56160.0,24274.0,520.0,28,Male,High School,Chicago,Self-Employed,0,0.43222164847492034
55,53493.0,10761.0,522.0,6,Male,High School,Chicago,Salaried,0,0.20116274722398775
34,32973.0,14594.0,803.0,37,Male,PhD,New York,Unemployed,0,0.44259113240735126
40,37633.0,10004.0,510.0,21,Female,PhD,San Francisco,Unemployed,0,0.2658234575118244
41,38796.0,14777.0,561.0,16,Male,Masters,Chicago,Unemployed,0,0.3808799649457432
67,39408.0,30742.0,817.0,15,Female,Masters,New York,Self-Employed,0,0.7800756172447918
25,44727.0,22861.0,547.0,32,Female,PhD,San Francisco,Unemployed,0,0.5111116079413343
58,45860.0,15384.0,556.0,38,Female,PhD,Houston,Unemployed,0,0.3354484202263361
23,44914.0,29764.0,362.0,34,Male,Masters,Chicago,Salaried,0,0.6626739396638094
22,39930.0,20205.0,691.0,37,Female,PhD,Houston,Salaried,0,0.5059978462848413
61,52026.0,21069.0,839.0,31,Male,High School,San Francisco,Unemployed,0,0.4049628077728872
46,45284.0,29142.0,716.0,2,Female,Masters,San Francisco,Self-Employed,1,0.6435243458098708
45,26066.0,17259.0,352.0,2,Male,PhD,New York,Unemployed,0,0.6621015076533548
28,50516.0,27330.0,337.0,7,Male,Bachelors,Chicago,Salaried,0,0.5410059979808777
18,48249.0,26759.0,607.0,30,Female,Bachelors,Chicago,Salaried,1,0.5545906735751296
60,26306.0,18836.0,352.0,8,Female,Masters,New York,Salaried,0,0.7160071463868932
36,41130.0,8830.0,751.0,4,Male,Bachelors,Houston,Unemployed,0,0.2146799251173081
26,58956.0,20102.0,760.0,27,Male,Bachelors,San Francisco,Self-Employed,1,0.34096036094102483
44,49488.0,29098.0,785.0,14,Female,High School,New York,Unemployed,0,0.5879690436258562
51,31367.0,26558.0,436.0,26,Female,Masters,San Francisco,Salaried,0,0.8466590155572558
61,45127.0,33682.0,671.0,30,Female,Bachelors,Houston,Salaried,1,0.746365892572239
21,59344.0,16077.0,555.0,39,Male,PhD,Houston,Salaried,0,0.2709074058471649
53,77155.0,26234.0,694.0,17,Female,Masters,Houston,Salaried,1,0.340012442324641
35,59884.0,11950.0,336.0,37,Male,Masters,Chicago,Unemployed,0,0.19954913584370043
32,66272.0,21613.0,446.0,3,Female,Bachelors,San Francisco,Unemployed,0,0.32612074298734023
68,55200.0,28843.0,307.0,20,Female,Unknown,San Francisco,Self-Employed,0,0.5225086502056122
30,39723.0,27251.0,550.0,22,Female,High School,New York,Salaried,0,0.6860084583627026
36,59776.0,20825.0,746.0,21,Male,PhD,San Francisco,Unemployed,0,0.3483781387490172
66,48716.0,17856.0,562.0,0,Male,High School,Chicago,Unemployed,0,0.36652503232957695
23,55656.0,12041.0,738.0,24,Male,High School,New York,Salaried,1,0.21634295775913182
65,35810.0,18194.0,558.0,27,Male,PhD,Houston,Unemployed,0,0.508056183854123
29,56997.0,9518.0,622.0,36,Female,Bachelors,San Francisco,Salaried,1,0.166988315379487
68,48192.0,17254.0,829.0,10,Female,High School,Chicago,Self-Employed,1,0.3580187994107028
54,53469.0,5550.0,600.0,21,Female,Masters,Chicago,Salaried,0,0.10379652141387694
34,48724.0,9451.0,784.0,24,Male,High School,San Francisco,Salaried,1,0.19396613648024627
40,45842.0,26822.0,391.0,20,Male,PhD,Chicago,Unemployed,0,0.5850838732194664
43,57270.0,25931.0,579.0,35,Female,High School,Houston,Self-Employed,0,0.45277714724729795
46,43909.0,17689.0,634.0,19,Female,High School,San Francisco,Self-Employed,1,0.40284673195171944
50,26170.0,20518.0,614.0,15,Male,Masters,San Francisco,Unemployed,1,0.7839975545451072
44,21890.0,21591.0,537.0,27,Male,PhD,San Francisco,Self-Employed,0,0.9862957379745101
42,52766.0,23683.0,382.0,28,Male,Masters,New York,Self-Employed,0,0.4488221805294976
27,43292.0,22827.0,408.0,25,Male,Bachelors,Houston,Salaried,0,0.5272676876169358
64,24064.0,9306.0,477.0,39,Female,PhD,Chicago,Unemployed,0,0.3867026802410139
40,51598.0,455.0,549.0,1,Male,High School,San Francisco,Self-Employed,0,0.00881800034884397
38,48592.0,11865.0,390.0,9,Female,Masters,San Francisco,Self-Employed,0,0.24417097112752867
38,42506.0,18765.0,638.0,12,Female,Masters,Chicago,Self-Employed,1,0.441456701249206
60,53702.0,27681.0,468.0,14,Female,PhD,Houston,Salaried,0,0.5154460644656723
30,69726.0,21875.0,438.0,8,Male,Masters,Chicago,Salaried,0,0.3137235217347656
54,69269.0,24275.0,816.0,26,Female,PhD,Chicago,Unemployed,0,0.35044030604879456
50,52156.0,12825.0,483.0,7,Female,Bachelors,San Francisco,Unemployed,0,0.24589221005809384
41,48729.0,19434.0,469.0,5,Female,PhD,New York,Salaried,0,0.39880976810999386
61,52366.0,20524.0,661.0,35,Male,PhD,New York,Unemployed,0,0.3919262130731186
28,54635.0,13955.0,543.0,23,Female,Bachelors,New York,Unemployed,0,0.2554176733289406
34,45976.0,11444.0,437.0,2,Female,Bachelors,New York,Unemployed,0,0.24890706222676556
21,52618.0,18187.0,327.0,25,Female,High School,New York,Salaried,0,0.3456356069100515
64,26396.0,25290.0,818.0,35,Male,Masters,San Francisco,Salaried,0,0.9580634162973065
42,51220.0,12760.0,697.0,20,Male,Bachelors,New York,Self-Employed,1,0.24911657328049042
47,57152.0,18334.0,632.0,12,Female,Bachelors,Chicago,Self-Employed,1,0.3207880601193288
26,42652.0,30840.0,616.0,10,Female,Masters,San Francisco,Self-Employed,0,0.7230441000633016
38,48568.0,15845.0,725.0,7,Male,Masters,Chicago,Self-Employed,1,0.32623690008029815
37,33327.0,20058.0,435.0,13,Male,High School,New York,Unemployed,0,0.6018362938070091
36,31245.0,19154.0,566.0,32,Male,High School,Houston,Unemployed,0,0.6130064648274979
36,49488.0,18498.0,406.0,1,Female,PhD,New York,Salaried,0,0.37378003192628667
29,39057.0,33348.0,437.0,0,Male,High School,San Francisco,Unemployed,0,0.8538071585846689
54,23348.0,22446.0,346.0,10,Male,Bachelors,Chicago,Unemployed,0,0.9613259668508287
59,33323.0,7439.0,667.0,5,Male,Bachelors,Houston,Unemployed,0,0.2232325051014284
34,35504.0,32227.0,305.0,31,Male,Masters,Houston,Self-Employed,0,0.9076749753555837
54,61619.0,22199.0,822.0,14,Female,High School,Houston,Salaried,1,0.36025641025641025
65,52687.0,17011.0,828.0,11,Male,PhD,Chicago,Self-Employed,1,0.3228628909808685
56,36926.0,30796.0,571.0,36,Female,PhD,San Francisco,Unemployed,0,0.833969724050153
45,41184.0,13770.0,365.0,28,Male,PhD,Houston,Unemployed,0,0.3343450285298045
58,69681.0,33726.0,719.0,21,Female,PhD,Chicago,Salaried,1,0.4839987371200597
52,64042.0,20746.0,638.0,13,Female,Unknown,Chicago,Self-Employed,1,0.32393860375060507
64,49488.0,28044.0,797.0,18,Female,High School,New York,Unemployed,0,0.5666713815191254
65,67453.0,44540.0,768.0,4,Female,High School,Chicago,Salaried,1,0.6603018353248139
35,48791.0,21441.0,630.0,34,Male,High School,San Francisco,Unemployed,0,0.4394367929168716
31,61994.0,19225.0,579.0,24,Female,High School,San Francisco,Unemployed,0,0.3101056536817485
52,47550.0,11464.0,829.0,37,Female,PhD,Houston,Salaried,1,0.24108851548863325
61,67787.0,19035.0,737.0,8,Female,PhD,Chicago,Salaried,1,0.280801911842804
58,32606.0,11711.0,542.0,6,Female,Masters,Chicago,Unemployed,0,0.35915600944582454
24,46168.0,18504.0,762.0,17,Female,Masters,New York,Salaried,1,0.40078840780610364
58,68247.0,43157.0,649.0,1,Male,PhD,New York,Unemployed,0,0.6323555269018872
30,14111.0,20957.0,316.0,9,Female,Bachelors,Chicago,Self-Employed,0,1.4850481859410432
35,49309.0,15570.0,765.0,1,Female,High School,Chicago,Unemployed,0,0.3157574528493206
54,44097.0,18322.0,662.0,7,Female,Masters,Chicago,Salaried,1,0.41548369540568736
30,60270.0,16705.0,509.0,6,Female,PhD,New York,Self-Employed,1,0.2771648056279139
53,66049.0,28387.0,824.0,34,Female,High School,New York,Salaried,1,0.429780469341408
48,60954.0,19278.0,719.0,22,Male,High School,San Francisco,Unemployed,0,0.3162660979411041
19,53615.0,32871.0,432.0,7,Male,PhD,Houston,Salaried,0,0.6130819158460161
33,50608.0,17471.0,313.0,20,Male,Bachelors,Houston,Unemployed,0,0.34521527791499534
26,44859.0,17987.0,343.0,32,Female,Bachelors,Houston,Salaried,0,0.4009585376727597
26,53150.0,12826.0,676.0,0,Female,Masters,Houston,Salaried,1,0.24131248706515399
55,49488.0,16933.0,594.0,11,Male,PhD,New York,Unemployed,0,0.3421568429347936
28,49488.0,6131.0,695.0,10,Female,Masters,New York,Self-Employed,1,0.12388611610660955
39,49488.0,2962.0,403.0,29,Male,Bachelors,Chicago,Unemployed,0,0.059851684212653314
50,48867.0,24997.0,744.0,3,Female,Masters,San Francisco,Self-Employed,1,0.5115208316280593
53,65014.0,6036.0,361.0,33,Female,Masters,San Francisco,Self-Employed,0,0.09284011381988772
62,53350.0,23248.0,711.0,22,Female,Bachelors,Houston,Self-Employed,1,0.4357556559389702
40,64752.0,15996.0,620.0,31,Male,High School,Chicago,Self-Employed,1,0.24703102558954798
62,65512.0,27516.0,430.0,2,Male,High School,Chicago,Unemployed,0,0.42000824263886555
62,58881.0,6213.0,498.0,27,Male,Bachelors,New York,Unemployed,0,0.10551611697972216
51,34040.0,24786.0,335.0,3,Male,High School,Chicago,Self-Employed,0,0.728121970564907
26,74916.0,22653.0,515.0,11,Male,Unknown,San Francisco,Self-Employed,0,0.30237462792156655
41,71186.0,22900.0,605.0,23,Male,High School,San Francisco,Self-Employed,1,0.32168794864230826
25,50953.0,28991.0,311.0,32,Female,Bachelors,Chicago,Self-Employed,0,0.5689641637555443
24,29273.0,20562.0,382.0,2,Male,PhD,New York,Self-Employed,0,0.7023980323836851
53,49488.0,417.0,331.0,3,Male,Masters,San Francisco,Self-Employed,0,0.008426114894218918
35,53815.0,23593.0,707.0,29,Male,Bachelors,New York,Salaried,1,0.43840121896833656
20,39474.0,22557.0,385.0,5,Male,Bachelors,New York,Self-Employed,0,0.5714249525015833
45,24242.0,18043.0,710.0,29,Female,High School,San Francisco,Salaried,0,0.7442560739182444
23,26310.0,13266.0,555.0,7,Male,PhD,New York,Unemployed,0,0.504199764357113
61,42950.0,17113.0,540.0,17,Male,Bachelors,Houston,Unemployed,0,0.3984307699471491
61,52924.0,31664.0,579.0,15,Male,PhD,Houston,Self-Employed,0,0.59828058573453
38,71086.0,12641.0,300.0,5,Male,PhD,Houston,Unemployed,0,0.17782435607073024
45,57263.0,6077.0,581.0,23,Female,High School,Chicago,Unemployed,0,0.10612252025705504
57,44279.0,8254.0,813.0,27,Female,Bachelors,San Francisco,Self-Employed,1,0.18640469738030713
18,55699.0,19718.0,418.0,31,Female,PhD,Houston,Unemployed,0,0.3540035906642729
53,54359.0,33367.0,804.0,24,Male,PhD,New York,Unemployed,0,0.6138153053715968
38,61093.0,37639.0,379.0,27,Male,Masters,Houston,Self-Employed,0,0.6160834124463941
60,49401.0,25202.0,518.0,20,Male,High School,New York,Self-Employed,0,0.5101412898263228
52,65543.0,12150.0,816.0,7,Female,Bachelors,San Francisco,Self-Employed,1,0.1853716587330648
30,62367.0,12999.0,765.0,35,Female,PhD,Houston,Salaried,1,0.2084241918932786
